epoch,lr,train_mse,test_mse,epoch_seconds
43,0.0008961267311259663,0.6945032533450402,0.6500141563074578,22.467013799992856
44,0.0008913130516324727,0.6858878379512123,0.6608170822980858,22.67450250001275
45,0.0008864040551740151,0.6873253567051306,0.6572567155711327,21.77792349999072
46,0.0008814009529720148,0.6800313069761542,0.6384381096537187,21.86012880000635
47,0.000876304979467077,0.6760039185243928,0.663941787902119,21.94442899999558
48,0.0008711173920144112,0.6770483993234724,0.6529906149050292,22.116635300015332
49,0.0008658394705735982,0.6703129067640007,0.6367152604483837,22.026972899999237
50,0.0008604725173927781,0.6735565704070382,0.6781623026281145,22.96663709997665
51,0.0008550178566873404,0.665513513294699,0.7269749429327331,22.212166800018167
52,0.000849476834313195,0.6632501973882962,0.6395114893948257,21.959820600022795
53,0.0008438508174347004,0.663932803056113,0.6287180600047143,21.61415889998898
54,0.0008381411941873373,0.6601259403296916,0.6256977818727211,21.670420400012517
55,0.0008323493733352072,0.6544979513716572,0.6517871532259051,25.646611600008328
56,0.0008264767839234404,0.654324475991601,0.629556463177214,29.629297699983
57,0.0008205248749256009,0.6488009768437877,0.6191402586183327,21.940484099992318
58,0.0008144951148861735,0.6490692161123277,0.6397913924650126,21.74839819999761
59,0.000808388991558223,0.6460628469839725,0.61547999693493,21.599209899985
60,0.0008022080115363122,0.6470831403043086,0.6186281714390373,28.819593199994415
61,0.0007959536998847738,0.6420228838109646,0.6131110454847538,28.939254800003255
62,0.0007896275997614225,0.6411080223713265,0.6231914718569216,21.80038030000287
63,0.0007832312720368043,0.6379213976716992,0.6338411823553446,21.587854799989145
64,0.0007767662949090748,0.6332613040864591,0.6067371879581756,21.774521400016965
65,0.0007702342635146029,0.6334851898704567,0.6126250841736306,22.35357509998721
66,0.0007636367895343943,0.6300167458270437,0.5989735293872184,22.359261999983573
67,0.0007569755007964334,0.6307808714276342,0.6032970206863347,22.495948900002986
68,0.0007502520408740414,0.627862213427053,0.5981417026568795,21.845920499996282
69,0.0007434680686803487,0.6275338621065903,0.6088745294851118,21.775018099986482
70,0.0007366252580589836,0.6223932828486244,0.6299879210280548,21.78417920001084
71,0.0007297252973710753,0.6220997563471244,0.6039880101078582,21.704365699988557
72,0.0007227698890786776,0.6239190433519765,0.5961046415838235,21.741356299986364
73,0.0007157607493247106,0.6165233684918261,0.6022854183543583,24.02721629998996
74,0.0007086996075095286,0.6192116250660518,0.6244091136967507,21.865127199998824
75,0.000701588205864216,0.6151419161501932,0.5904462347675911,47.88032210001256
76,0.0006944282990207192,0.6158256196177517,0.5984141694377348,80.64787430001888
77,0.0006872216535789154,0.612145487974518,0.596489594105883,22.001886899990495
78,0.000679970047670732,0.6075803082187743,0.5826761538536752,21.633455300005153
79,0.000672675270521419,0.6053862368318819,0.5898643546995164,21.676733100001
80,0.0006653391220080837,0.6095283664367181,0.6015033686503175,28.122827299986966
81,0.0006579634122155987,0.608116872137697,0.5922399620092853,22.277194599999348
82,0.0006505499609899902,0.6029077204033877,0.579259972334154,22.39464909999515
83,0.0006431005974894183,0.6021284001332616,0.6258643992051864,31.060419299989007
84,0.0006356171597328592,0.6021133028321024,0.5934211978960826,20.972090199997183
85,0.0006281014941466027,0.6000113124321845,0.5830165722461536,21.023611700016772
86,0.0006205554551086729,0.5968163725770887,0.5843450956611205,20.897753600002034
87,0.0006129809044912883,0.5997347506925635,0.5814967913116839,20.850723800016567
88,0.0006053797112014734,0.5986324440473484,0.5703931891677185,20.912670999998227
89,0.0005977537507199335,0.5944078381907308,0.5701166634009848,20.998507699987385
90,0.0005901049046383073,0.5931314546849799,0.5824206570575448,20.935328699997626
91,0.000582435060194914,0.5935546713603215,0.5735348653623863,20.758478599978844
92,0.0005747461098091032,0.5916533243544083,0.566124406119483,20.778077199996915
93,0.0005670399506143304,0.5880955587575663,0.5771229938541047,20.746916100004455
94,0.0005593184839900672,0.5950050390564884,0.5702227476233851,20.705068999988725
95,0.0005515836150926643,0.5878755289152621,0.5699329150872459,20.69654200001969
96,0.0005438372523852831,0.5858892210259,0.568019547364789,20.84648899998865
97,0.0005360813071670099,0.586435078622405,0.5667500115804898,20.80721790000098
98,0.0005283176931012728,0.5808392607053194,0.5783056057296275,20.819137399987085
99,0.0005205483257436733,0.5860907545350683,0.623034911746212,21.04383430001326
100,0.000512775122069351,0.5835246509034308,0.5658261636406253,61.688113300013356
101,0.0005049999999999997,0.5815598968973694,0.561338990809433,21.723289699992165
102,0.0004972248779306485,0.5799680511439183,0.5707607130201253,21.54915569999139
103,0.0004894516742563261,0.5800195894768084,0.5618783026169449,21.035608899983345
104,0.0004816823068987265,0.5788346668622056,0.5625614133053188,21.637509499996668
105,0.0004739186928329895,0.5769081607393777,0.5608597682536197,21.123886999994284
106,0.00046616274761471644,0.571172422299115,0.5585134543409299,20.85889450000832
107,0.0004584163849073351,0.5742138853716775,0.5628042429470336,20.881607099989196
108,0.0004506815160099323,0.5754265061719952,0.5629658923518304,22.1527722000028
109,0.00044296004938566917,0.572197561632427,0.5653971784224265,21.000612600008026
110,0.00043525389019089645,0.5710685978827469,0.5543886511787877,21.230073000013363
111,0.0004275649398050855,0.5665176335181481,0.562931494576705,21.51586759998463
112,0.000419895095361692,0.5751248677735626,0.5672177947482778,21.67478589998791
113,0.0004122462492800661,0.5654441240839224,0.5612526961263475,21.495731600007275
114,0.0004046202887985262,0.567469291623047,0.5616292177904193,21.537076399981743
115,0.0003970190955087114,0.5674904824250847,0.5539885467104777,21.363242100022035
116,0.0003894445448913266,0.5657804997326502,0.5617504350824816,22.624966900009895
117,0.00038189850585339664,0.5665915573507987,0.5528879028681963,21.462585500004934
118,0.0003743828402671402,0.5644761730404901,0.5519477170097835,21.396412100002635
119,0.0003668994025105813,0.5635464058701055,0.5491607531403476,21.270917600020766
120,0.00035945003901000934,0.5584326224262212,0.5479386034609368,21.5360071999894
121,0.0003520365877844009,0.5611669362128934,0.5546933237772028,21.268155800004024
122,0.00034466087799191577,0.5635236772837228,0.5501258551047119,21.55246989999432
123,0.0003373247294785805,0.5557803026372246,0.5542604062720041,21.237628600007156
124,0.00033002995232926755,0.5584668503126164,0.5460656567899481,25.003261099976953
125,0.0003227783464210843,0.558083113846425,0.5485463571611331,21.171332900004927
126,0.00031557170097928043,0.5565065516432719,0.5444570140588606,20.858126900013303
127,0.0003084117941357833,0.5546992787261135,0.5504214790702281,20.961629699973855
128,0.00030130039249047096,0.5553481307911197,0.5488739084239839,20.900647500006016
129,0.00029423925067528886,0.5575554569061129,0.5446889330005329,21.67826040001819
130,0.0002872301109213218,0.5539109851892485,0.545342510716098,21.033715099998517
131,0.0002802747026289242,0.5516320716019919,0.5418478627534182,21.141558400006033
132,0.00027337474194101606,0.5534615033921012,0.5476421682702145,20.86457559998962
133,0.00026653193131965066,0.5499984099373288,0.5440539740316139,30.281343500013463
134,0.000259747959125958,0.5536647865616071,0.5432302432233905,20.961090500000864
135,0.000253024499203566,0.5514717699008406,0.5433555278496716,21.893567999999505
136,0.00024636321046560516,0.549666500247364,0.546316939901922,21.285261899989564
137,0.00023976573648539637,0.5484657156866534,0.5411129039259704,21.099978399986867
138,0.00023323370509092454,0.5497424254985629,0.5468670997160595,21.17587090001325
139,0.00022676872796319514,0.5455315208695655,0.5417247187509514,21.171584900002927
140,0.00022037240023857696,0.5441462654413401,0.5408392101190277,21.79348610001034
141,0.0002140463001152257,0.5437591496724323,0.5428285977197795,24.381034199992428
142,0.00020779198846368732,0.5421491957153648,0.54073316866792,35.359067799989134
143,0.00020161100844177644,0.5429054506235255,0.541921392439083,25.576291899982607
144,0.00019550488511382578,0.5408731783501537,0.5390800822358367,26.551320700004
145,0.00018947512507439844,0.5436683792792028,0.5403479535182333,32.704317299998365
146,0.00018352321607655901,0.5433950011932294,0.5395176847271612,44.35083889999078
147,0.00017765062666479228,0.5410249139440175,0.5362001766538294,44.76737940000021
148,0.00017185880581266203,0.54344401090852,0.5400754284174436,45.157571800024016
149,0.00016614918256529896,0.5423475745930125,0.5383295523936735,48.904660500003956
150,0.00016052316568680432,0.5375934746149145,0.5388269565209947,51.56206829997245
151,0.0001549821433126589,0.5407276283817208,0.535965952077074,51.00755819998449
152,0.00014952748260722149,0.5371900538389338,0.536664486192211,49.93962090002606
153,0.0001441605294264013,0.5379244621436202,0.5358277998724278,50.18487890000688
154,0.00013888260798558812,0.5363734131612736,0.5355377585639988,50.49889930000063
155,0.00013369502053292248,0.5369496619920979,0.5392680088836928,51.35420939998585
156,0.0001285990470279846,0.5372512869848385,0.5322841513337753,49.295203899993794
157,0.0001235959448259843,0.5342457467724422,0.5347111967435723,49.752145400008885
158,0.00011868694836752678,0.5333474550618588,0.5362065019476158,50.34515130001819
159,0.00011387326887403317,0.5363083443473642,0.532588436286742,49.76995310001075
160,0.00010915609404889015,0.5355494953865653,0.5349753882211918,50.36152679999941
161,0.000104536587784401,0.5348631645104558,0.5359917516561133,49.980502499995055
162,0.0001000158898746134,0.5338647256023811,0.5335457432450912,49.337038600002415
163,9.559511573409194e-05,0.5321967742780767,0.532089071864315,43.62443490000442
164,9.127535612270626e-05,0.5344843071375219,0.5337895627721911,45.2528791000077
165,8.705767687650258e-05,0.5322286751322596,0.5330703766339508,58.72582439999678
166,8.294311864472442e-05,0.5331571414402699,0.5318937801761695,56.255845199979376
167,7.893269663304778e-05,0.5324151301606299,0.5310373781753971,55.66875240000081
168,7.502740035309524e-05,0.5328600013154933,0.5330821059064224,56.09221060000709
169,7.122819337828747e-05,0.5319410911336602,0.5306654558341395,55.1516408000025
170,6.753601310609669e-05,0.5295368493591929,0.530325054420796,55.526500799984206
171,6.39517705267579e-05,0.5320248824029508,0.5306257997389375,54.68029759998899
172,6.047634999849527e-05,0.5301258343262728,0.5317605885508301,55.021774499997264
173,5.711060902932038e-05,0.5294438179166349,0.5308041867029181,55.13137529999949
174,5.385537806545465e-05,0.5321407939150712,0.5310508088920316,57.586547899991274
175,5.071146028642941e-05,0.5296706391986353,0.53142378937917,58.744285599997966
176,4.767963140691314e-05,0.5275434010675593,0.5302848108985515,56.361134499980835
177,4.476063948531555e-05,0.5287784354580858,0.5307722872318662,55.43389430001844
178,4.195520473921562e-05,0.5316637891435773,0.5302790878344517,55.27781350002624
179,3.926401936765838e-05,0.528110890138644,0.5304506954881829,55.25077600000077
180,3.668774738036506e-05,0.5277988661695928,0.5301329551926859,54.785859399999026
181,3.4227024433898985e-05,0.5305155228194427,0.529514654786922,55.06383060000371
182,3.1882457674826576e-05,0.5299531402486203,0.5292041808914599,55.391076700005215
183,2.9654625589913224e-05,0.52557218423096,0.5295842447324436,55.11858169999323
184,2.7544077863389997e-05,0.5327758427894709,0.528741356546752,54.847169699991355
185,2.5551335241327665e-05,0.5279668769727631,0.5285844405735118,54.18733709998196
186,2.3676889403150102e-05,0.5265773223266137,0.5299953091161418,54.741443500010064
187,2.192120284032007e-05,0.5276545411214856,0.529340086857244,54.59878719999688
188,2.0284708742225896e-05,0.5284584092203652,0.5289769217997782,54.516166300018085
189,1.876781088929908e-05,0.5279820879090865,0.5290794282241623,55.13124560000142
190,1.7370883553386933e-05,0.526014315579031,0.5295394788789007,54.736088900011964
191,1.6094271405406855e-05,0.5262349202054671,0.5287676282796788,54.53199429999222
192,1.4938289430304017e-05,0.52788574085053,0.5296188252143584,55.13662089998252
193,1.3903222849333505e-05,0.5261194049414533,0.5289635866277924,54.547750700003235
194,1.2989327049686099e-05,0.5253459663076028,0.5293361032569933,53.99401299998863
195,1.21968275214754e-05,0.5275974292406328,0.5289870344007567,54.23504480000702
196,1.1525919802101657e-05,0.5268078897762561,0.529288529206248,54.393971399986185
197,1.0976769428005579e-05,0.5260289285349333,0.5288732522272083,54.40399009999237
198,1.0549511893824899e-05,0.5300281338873765,0.5291889596984024,54.60872260000906
199,1.0244252618962858e-05,0.5247698998306356,0.5294984690724002,54.793318900017766
200,1.006106692157801e-05,0.5264417068551716,0.5292527969540357,57.678972599998815
